Series ID,Year,Period,Label,Value,6-Month Net Change,12-Month Net Change,12-Month % Change
IPUEN3336__M000,1990,A01,1990 Annual,98.658, N/A, N/A, N/A
IPUEN3336__M000,1991,A01,1991 Annual,97.260, N/A, N/A, N/A
IPUEN3336__M000,1992,A01,1992 Annual,94.582, N/A, N/A, N/A
IPUEN3336__M000,1993,A01,1993 Annual,97.546, N/A, N/A, N/A
IPUEN3336__M000,1994,A01,1994 Annual,102.014, N/A, N/A, N/A
IPUEN3336__M000,1995,A01,1995 Annual,97.920, N/A, N/A, N/A
IPUEN3336__M000,1996,A01,1996 Annual,101.193, N/A, N/A, N/A
IPUEN3336__M000,1997,A01,1997 Annual,102.203, N/A, N/A, N/A
IPUEN3336__M000,1998,A01,1998 Annual,101.148, N/A, N/A, N/A
IPUEN3336__M000,1999,A01,1999 Annual,103.996, N/A, N/A, N/A
IPUEN3336__M000,2000,A01,2000 Annual,100.691, N/A, N/A, N/A
IPUEN3336__M000,2001,A01,2001 Annual,110.027, N/A, N/A, N/A
IPUEN3336__M000,2002,A01,2002 Annual,102.624, N/A, N/A, N/A
IPUEN3336__M000,2003,A01,2003 Annual,103.051, N/A, N/A, N/A
IPUEN3336__M000,2004,A01,2004 Annual,95.299, N/A, N/A, N/A
IPUEN3336__M000,2005,A01,2005 Annual,94.725, N/A, N/A, N/A
IPUEN3336__M000,2006,A01,2006 Annual,96.795, N/A, N/A, N/A
IPUEN3336__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3336__M000,2008,A01,2008 Annual,100.143, N/A, N/A, N/A
IPUEN3336__M000,2009,A01,2009 Annual,86.696, N/A, N/A, N/A
IPUEN3336__M000,2010,A01,2010 Annual,95.376, N/A, N/A, N/A
IPUEN3336__M000,2011,A01,2011 Annual,102.402, N/A, N/A, N/A
IPUEN3336__M000,2012,A01,2012 Annual,108.041, N/A, N/A, N/A
IPUEN3336__M000,2013,A01,2013 Annual,104.015, N/A, N/A, N/A
IPUEN3336__M000,2014,A01,2014 Annual,102.798, N/A, N/A, N/A
IPUEN3346__M000,1990,A01,1990 Annual,71.030, N/A, N/A, N/A
IPUEN3346__M000,1991,A01,1991 Annual,74.032, N/A, N/A, N/A
IPUEN3346__M000,1992,A01,1992 Annual,73.956, N/A, N/A, N/A
IPUEN3346__M000,1993,A01,1993 Annual,78.601, N/A, N/A, N/A
IPUEN3346__M000,1994,A01,1994 Annual,86.317, N/A, N/A, N/A
IPUEN3346__M000,1995,A01,1995 Annual,93.470, N/A, N/A, N/A
IPUEN3346__M000,1996,A01,1996 Annual,89.215, N/A, N/A, N/A
IPUEN3346__M000,1997,A01,1997 Annual,94.412, N/A, N/A, N/A
IPUEN3346__M000,1998,A01,1998 Annual,96.608, N/A, N/A, N/A
IPUEN3346__M000,1999,A01,1999 Annual,83.399, N/A, N/A, N/A
IPUEN3346__M000,2000,A01,2000 Annual,78.955, N/A, N/A, N/A
IPUEN3346__M000,2001,A01,2001 Annual,77.903, N/A, N/A, N/A
IPUEN3346__M000,2002,A01,2002 Annual,90.656, N/A, N/A, N/A
IPUEN3346__M000,2003,A01,2003 Annual,98.837, N/A, N/A, N/A
IPUEN3346__M000,2004,A01,2004 Annual,93.095, N/A, N/A, N/A
IPUEN3346__M000,2005,A01,2005 Annual,106.343, N/A, N/A, N/A
IPUEN3346__M000,2006,A01,2006 Annual,99.820, N/A, N/A, N/A
IPUEN3346__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3346__M000,2008,A01,2008 Annual,110.448, N/A, N/A, N/A
IPUEN3346__M000,2009,A01,2009 Annual,102.648, N/A, N/A, N/A
IPUEN3346__M000,2010,A01,2010 Annual,106.655, N/A, N/A, N/A
IPUEN3346__M000,2011,A01,2011 Annual,103.254, N/A, N/A, N/A
IPUEN3346__M000,2012,A01,2012 Annual,113.258, N/A, N/A, N/A
IPUEN3346__M000,2013,A01,2013 Annual,114.685, N/A, N/A, N/A
IPUEN3346__M000,2014,A01,2014 Annual,121.021, N/A, N/A, N/A
IPUEN3113__M000,1990,A01,1990 Annual,88.995, N/A, N/A, N/A
IPUEN3113__M000,1991,A01,1991 Annual,90.053, N/A, N/A, N/A
IPUEN3113__M000,1992,A01,1992 Annual,88.446, N/A, N/A, N/A
IPUEN3113__M000,1993,A01,1993 Annual,90.627, N/A, N/A, N/A
IPUEN3113__M000,1994,A01,1994 Annual,91.015, N/A, N/A, N/A
IPUEN3113__M000,1995,A01,1995 Annual,91.504, N/A, N/A, N/A
IPUEN3113__M000,1996,A01,1996 Annual,93.610, N/A, N/A, N/A
IPUEN3113__M000,1997,A01,1997 Annual,92.578, N/A, N/A, N/A
IPUEN3113__M000,1998,A01,1998 Annual,95.157, N/A, N/A, N/A
IPUEN3113__M000,1999,A01,1999 Annual,94.455, N/A, N/A, N/A
IPUEN3113__M000,2000,A01,2000 Annual,99.831, N/A, N/A, N/A
IPUEN3113__M000,2001,A01,2001 Annual,100.024, N/A, N/A, N/A
IPUEN3113__M000,2002,A01,2002 Annual,97.697, N/A, N/A, N/A
IPUEN3113__M000,2003,A01,2003 Annual,97.301, N/A, N/A, N/A
IPUEN3113__M000,2004,A01,2004 Annual,101.374, N/A, N/A, N/A
IPUEN3113__M000,2005,A01,2005 Annual,105.996, N/A, N/A, N/A
IPUEN3113__M000,2006,A01,2006 Annual,102.505, N/A, N/A, N/A
IPUEN3113__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3113__M000,2008,A01,2008 Annual,93.637, N/A, N/A, N/A
IPUEN3113__M000,2009,A01,2009 Annual,84.577, N/A, N/A, N/A
IPUEN3113__M000,2010,A01,2010 Annual,89.120, N/A, N/A, N/A
IPUEN3113__M000,2011,A01,2011 Annual,86.898, N/A, N/A, N/A
IPUEN3113__M000,2012,A01,2012 Annual,86.085, N/A, N/A, N/A
IPUEN3113__M000,2013,A01,2013 Annual,87.819, N/A, N/A, N/A
IPUEN3113__M000,2014,A01,2014 Annual,88.299, N/A, N/A, N/A
IPUEN3326__M000,1990,A01,1990 Annual,81.997, N/A, N/A, N/A
IPUEN3326__M000,1991,A01,1991 Annual,83.238, N/A, N/A, N/A
IPUEN3326__M000,1992,A01,1992 Annual,82.739, N/A, N/A, N/A
IPUEN3326__M000,1993,A01,1993 Annual,86.074, N/A, N/A, N/A
IPUEN3326__M000,1994,A01,1994 Annual,84.042, N/A, N/A, N/A
IPUEN3326__M000,1995,A01,1995 Annual,88.253, N/A, N/A, N/A
IPUEN3326__M000,1996,A01,1996 Annual,87.658, N/A, N/A, N/A
IPUEN3326__M000,1997,A01,1997 Annual,87.242, N/A, N/A, N/A
IPUEN3326__M000,1998,A01,1998 Annual,89.632, N/A, N/A, N/A
IPUEN3326__M000,1999,A01,1999 Annual,88.772, N/A, N/A, N/A
IPUEN3326__M000,2000,A01,2000 Annual,88.833, N/A, N/A, N/A
IPUEN3326__M000,2001,A01,2001 Annual,84.571, N/A, N/A, N/A
IPUEN3326__M000,2002,A01,2002 Annual,89.258, N/A, N/A, N/A
IPUEN3326__M000,2003,A01,2003 Annual,92.393, N/A, N/A, N/A
IPUEN3326__M000,2004,A01,2004 Annual,93.092, N/A, N/A, N/A
IPUEN3326__M000,2005,A01,2005 Annual,93.864, N/A, N/A, N/A
IPUEN3326__M000,2006,A01,2006 Annual,94.343, N/A, N/A, N/A
